folder,Filename,ID,Case,Status,Site,Grey_patch,x,y,R,G,B,h,s,v,l_lab,a_lab,b_lab
linear,Amador_P9090076,1,Cased,Preserved,Amador,G5,1538,1232,9204.0,8383.0,14984.0,247.46249389648438,0.44053635001182556,0.22864118218421936,14.00146484375,8.953125,-16.203125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2267,657,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2232,652,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2247,648,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2245,634,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2242,648,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2251,629,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2234,660,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2256,634,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2258,637,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2236,667,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2255,652,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2240,639,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2228,626,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2239,639,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2270,661,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2257,618,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2225,655,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2251,662,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2271,627,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2233,639,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2224,640,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2261,636,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2270,640,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2239,634,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G0,2228,647,65534.0,65534.0,65535.0,240.0,1.5258787243510596e-05,1.0,100.0,0.0,0.0
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2269,751,38684.0,35487.0,60824.0,247.57073974609375,0.4165624678134918,0.9281147718429565,62.322998046875,27.359375,-48.21875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2277,770,37244.0,35442.0,60565.0,244.30361938476562,0.41481053829193115,0.9241626858711243,61.68212890625,25.84375,-48.71875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2278,739,39684.0,36251.0,60776.0,248.39877319335938,0.40353089570999146,0.9273822903633118,63.3544921875,26.5625,-46.296875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2255,732,37823.0,35999.0,60695.0,244.43148803710938,0.4068868160247803,0.9261463284492493,62.518310546875,25.1875,-47.65625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2270,779,38022.0,34449.0,58048.0,249.0842742919922,0.4065427780151367,0.885755717754364,60.614013671875,26.109375,-44.859375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2259,753,38990.0,35052.0,58361.0,250.13685607910156,0.39939337968826294,0.8905317783355713,61.431884765625,26.15625,-44.09375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2291,742,39460.0,36280.0,61002.0,247.7178192138672,0.40526533126831055,0.9308308362960815,63.323974609375,26.5625,-46.90625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2285,747,39007.0,36420.0,60268.0,246.5087127685547,0.3956991732120514,0.9196307063102722,63.134765625,24.953125,-45.5625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2288,773,38759.0,34454.0,57897.0,251.01820373535156,0.4049086272716522,0.8834515810012817,60.797119140625,26.640625,-44.28125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2293,733,38196.0,36010.0,61491.0,245.14735412597656,0.41438576579093933,0.9382925033569336,62.78076171875,26.375,-48.890625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2261,738,37999.0,35665.0,60237.0,245.6991729736328,0.40792199969291687,0.9191576838493347,62.091064453125,25.640625,-47.234375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2296,745,37283.0,36019.0,62419.0,242.8727264404297,0.42294806241989136,0.9524528980255127,62.68310546875,26.4375,-50.984375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2261,757,37072.0,35770.0,60606.0,243.1454315185547,0.4097943603992462,0.9247882962226868,62.01171875,24.84375,-48.203125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2254,755,37506.0,34350.0,56893.0,248.3999481201172,0.39623498916625977,0.8681315183639526,60.113525390625,24.671875,-43.15625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2285,760,38811.0,35482.0,59951.0,248.16297912597656,0.4081498980522156,0.9147936105728149,62.19482421875,26.5625,-46.484375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2278,770,37539.0,36060.0,59715.0,243.75143432617188,0.3961315453052521,0.9111924767494202,62.24365234375,23.84375,-45.890625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2293,733,38196.0,36010.0,61491.0,245.14735412597656,0.41438576579093933,0.9382925033569336,62.78076171875,26.375,-48.890625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2262,742,38530.0,37019.0,62298.0,243.5863800048828,0.40577536821365356,0.9506065249443054,64.019775390625,25.265625,-48.578125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2265,769,37655.0,34679.0,59379.0,247.22915649414062,0.415971964597702,0.9060654640197754,60.858154296875,26.75,-47.25
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2293,733,38196.0,36010.0,61491.0,245.14735412597656,0.41438576579093933,0.9382925033569336,62.78076171875,26.375,-48.890625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2254,770,38746.0,35626.0,59378.0,247.88143920898438,0.40001344680786133,0.9060502052307129,62.158203125,25.5,-45.171875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2296,752,37513.0,36963.0,58738.0,241.5155029296875,0.3707139790058136,0.8962844014167786,62.921142578125,20.75,-42.609375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2291,764,39402.0,35866.0,58611.0,249.3277587890625,0.3880670368671417,0.8943465352058411,62.46337890625,24.8125,-43.015625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2279,767,37261.0,35797.0,58125.0,243.93408203125,0.3841375708580017,0.8869306445121765,61.63330078125,22.546875,-43.546875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G1,2282,781,37006.0,35769.0,57116.0,243.47683715820312,0.3737480938434601,0.8715342879295349,61.36474609375,21.203125,-41.765625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2282,850,27364.0,26855.0,43681.0,241.81504821777344,0.38520175218582153,0.6665293574333191,46.826171875,17.171875,-34.96875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2284,877,26701.0,26293.0,44640.0,241.33428955078125,0.41099902987480164,0.6811627149581909,46.27685546875,18.703125,-37.890625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2266,875,25219.0,25754.0,41826.0,238.06707763671875,0.39704957604408264,0.6382238268852234,44.757080078125,15.25,-33.875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2288,861,26724.0,26210.0,43870.0,241.74632263183594,0.40255290269851685,0.6694132685661316,45.989990234375,18.140625,-36.59375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2272,859,26210.0,25844.0,42057.0,241.35446166992188,0.38550055027008057,0.6417486667633057,45.086669921875,16.5,-33.9375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2275,860,28629.0,26963.0,43853.0,245.9182891845703,0.385150283575058,0.6691538691520691,47.393798828125,18.40625,-34.34375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2268,852,27866.0,25721.0,44834.0,246.733642578125,0.4263058304786682,0.6841229796409607,46.05712890625,21.734375,-38.8125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2251,879,26721.0,25889.0,41869.0,243.1239013671875,0.3816666007041931,0.6388800144195557,45.34912109375,16.609375,-33.203125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2275,854,26233.0,25661.0,44009.0,241.87049865722656,0.4169146716594696,0.6715342998504639,45.3369140625,18.984375,-37.9375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2252,869,25548.0,25451.0,41160.0,240.3704833984375,0.3816568851470947,0.6280613541603088,44.305419921875,15.71875,-33.109375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2291,860,27902.0,26294.0,43868.0,245.48992919921875,0.40061086416244507,0.6693827509880066,46.539306640625,19.234375,-35.703125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2249,868,26473.0,25907.0,41742.0,242.14462280273438,0.3793540596961975,0.6369420886039734,45.245361328125,16.1875,-33.078125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2288,855,26740.0,26157.0,44680.0,241.88845825195312,0.41457024216651917,0.6817731261253357,46.173095703125,19.15625,-38.34375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2265,842,25092.0,26531.0,42811.0,235.1272735595703,0.4138888716697693,0.653253972530365,45.721435546875,14.421875,-34.71875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2249,881,25174.0,25228.0,41507.0,239.8016357421875,0.39349979162216187,0.6333562135696411,44.12841796875,16.046875,-34.28125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2292,843,28154.0,26908.0,45050.0,244.12081909179688,0.4027080535888672,0.6874189376831055,47.454833984375,19.109375,-36.890625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2263,843,27347.0,27611.0,45656.0,239.13485717773438,0.4010205864906311,0.69666588306427,48.004150390625,17.484375,-37.484375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2276,889,26175.0,26316.0,44346.0,239.534423828125,0.40975505113601685,0.6766765713691711,46.075439453125,17.875,-37.640625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2274,880,26732.0,26034.0,43364.0,242.4166259765625,0.39964017271995544,0.661692202091217,45.758056640625,17.875,-35.796875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2288,876,26011.0,26544.0,43874.0,238.20970153808594,0.40714308619499207,0.6694743037223816,46.19140625,16.546875,-36.28125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2277,852,26650.0,26323.0,43472.0,241.1440887451172,0.3944837152957916,0.6633402109146118,46.044921875,17.40625,-35.625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2275,890,27629.0,25753.0,44544.0,245.99009704589844,0.4218524992465973,0.6796978712081909,46.051025390625,20.875,-38.234375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2264,888,25764.0,24823.0,41541.0,243.377197265625,0.4024456739425659,0.6338750123977661,43.792724609375,17.96875,-34.796875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2262,877,27565.0,25452.0,43896.0,246.873779296875,0.42017486691474915,0.6698099970817566,45.5078125,20.9375,-37.34375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G2,2286,890,26621.0,24981.0,42836.0,245.5110626220703,0.416822224855423,0.6536354422569275,44.561767578125,19.609375,-36.515625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2264,978,19128.0,17623.0,30626.0,246.9445343017578,0.42457374930381775,0.46732279658317566,31.732177734375,15.75,-28.21875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2262,993,20804.0,18877.0,32636.0,248.40322875976562,0.42158958315849304,0.49799343943595886,34.09423828125,16.671875,-29.109375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2235,1003,19365.0,18416.0,30095.0,244.8754119873047,0.3880710005760193,0.4592202603816986,32.550048828125,13.53125,-25.671875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2232,997,18587.0,18297.0,31149.0,241.35386657714844,0.4125973880290985,0.4753032624721527,32.3486328125,14.140625,-28.5
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2259,991,18853.0,18107.0,30423.0,243.63429260253906,0.40482524037361145,0.46422523260116577,32.14111328125,13.859375,-26.953125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2237,980,17744.0,18830.0,30472.0,234.88058471679688,0.4176948070526123,0.46497291326522827,32.647705078125,10.734375,-26.5
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2250,1009,18166.0,18519.0,31634.0,238.42738342285156,0.42574432492256165,0.48270389437675476,32.574462890625,13.546875,-29.390625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2270,985,19191.0,18260.0,29378.0,245.02427673339844,0.3784463405609131,0.44827955961227417,32.16552734375,12.65625,-24.40625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2270,995,19255.0,18996.0,30152.0,241.39297485351562,0.3699919879436493,0.4600900411605835,33.21533203125,11.75,-24.640625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2265,1009,18800.0,17848.0,30572.0,244.48915100097656,0.4161977469921112,0.46649882197380066,31.84814453125,14.5,-27.734375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2276,973,19669.0,18840.0,31022.0,244.08306884765625,0.39268895983695984,0.4733653664588928,33.380126953125,13.5625,-26.546875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2265,997,19433.0,18338.0,31007.0,245.18588256835938,0.4085850715637207,0.4731364846229553,32.72705078125,14.5625,-27.578125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2266,992,19859.0,19005.0,30751.0,244.36233520507812,0.38197124004364014,0.46923017501831055,33.55712890625,13.25,-25.640625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2255,965,18240.0,18821.0,30889.0,237.2440643310547,0.409498393535614,0.47133591771125793,32.879638671875,11.765625,-27.046875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2249,1006,19707.0,18141.0,31879.0,246.83941650390625,0.4309418797492981,0.48644235730171204,32.7392578125,16.546875,-29.71875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2261,993,20061.0,18416.0,30903.0,247.9042205810547,0.4040706753730774,0.47154954075813293,32.92236328125,15.15625,-26.9375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2243,969,18008.0,18132.0,29157.0,239.33267211914062,0.3823780417442322,0.4449073076248169,31.57958984375,11.28125,-24.734375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2268,961,18713.0,18405.0,30156.0,241.5726318359375,0.3896735906600952,0.4601510763168335,32.32421875,12.75,-26.046875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2250,973,18677.0,19007.0,30447.0,238.31776428222656,0.38657328486442566,0.46459144353866577,33.04443359375,11.28125,-25.53125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2245,998,16847.0,18167.0,31144.0,234.46038818359375,0.45906099677085876,0.4752269685268402,31.640625,12.5,-29.65625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2274,968,20083.0,18933.0,32493.0,245.08848571777344,0.4173205494880676,0.495811402797699,33.80126953125,15.640625,-29.28125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2260,1004,19317.0,18636.0,30438.0,243.4621124267578,0.3877388834953308,0.46445411443710327,32.8369140625,13.015625,-25.859375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2248,970,19393.0,19480.0,30781.0,239.5416259765625,0.36996835470199585,0.46968793869018555,33.953857421875,11.34375,-25.03125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2268,978,19057.0,19553.0,31149.0,237.5388641357422,0.3881985545158386,0.4753032624721527,33.905029296875,11.34375,-26.046875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G3,2265,977,20170.0,17775.0,31988.0,250.11045837402344,0.44432276487350464,0.4881055951118469,32.513427734375,18.09375,-30.0625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2239,1051,15172.0,14400.0,23695.0,244.9833221435547,0.39227670431137085,0.3615625202655792,25.286865234375,11.09375,-21.265625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2262,1094,15029.0,13540.0,22741.0,249.70980834960938,0.40459948778152466,0.3470054268836975,24.017333984375,12.078125,-20.65625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2250,1067,15976.0,14235.0,24470.0,250.20614624023438,0.4182671308517456,0.37338826060295105,25.5859375,13.296875,-22.71875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2274,1053,16686.0,13685.0,22430.0,260.59002685546875,0.3898794651031494,0.34225985407829285,24.761962890625,13.625,-18.78125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2236,1058,15117.0,14255.0,23815.0,245.4100341796875,0.4014275372028351,0.3633936047554016,25.1708984375,11.578125,-21.765625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2272,1057,15198.0,14123.0,22858.0,247.3840789794922,0.3821417987346649,0.3487907350063324,24.81689453125,10.703125,-19.71875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2271,1062,14269.0,13581.0,22576.0,244.58921813964844,0.39843180775642395,0.34448766708374023,23.84033203125,10.59375,-20.625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2269,1067,14404.0,12351.0,22802.0,251.7864227294922,0.45833683013916016,0.34793621301651,22.47314453125,14.46875,-23.421875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2256,1073,14707.0,13634.0,22034.0,247.66427612304688,0.38122886419296265,0.3362172842025757,23.883056640625,10.484375,-19.234375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2273,1093,15679.0,13616.0,23777.0,252.18185424804688,0.4273456037044525,0.3628137707710266,24.627685546875,13.765625,-22.28125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2244,1097,14449.0,12784.0,22261.0,250.5413055419922,0.4257219731807709,0.33968108892440796,22.772216796875,12.6875,-21.296875
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2278,1070,13802.0,13173.0,22099.0,244.22808837890625,0.4039095342159271,0.33720913529396057,22.96142578125,10.71875,-20.703125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2245,1090,15711.0,13951.0,21022.0,254.93421936035156,0.33636176586151123,0.3207751512527466,24.517822265625,9.6875,-15.578125
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2235,1085,14298.0,13799.0,22433.0,243.46768188476562,0.3848792612552643,0.34230563044548035,23.96240234375,10.09375,-20.109375
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2235,1057,15412.0,14247.0,23486.0,247.5657501220703,0.39338311553001404,0.35837337374687195,25.189208984375,11.453125,-20.765625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2241,1080,14164.0,13331.0,21305.0,246.2678680419922,0.37427818775177,0.32509344816207886,23.236083984375,9.59375,-18.265625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2268,1089,15398.0,13388.0,22440.0,253.32301330566406,0.403386652469635,0.34241244196891785,23.968505859375,12.609375,-20.0625
linear,Amador_P9090076,2,Cased,Preserved,Amador,G4,2277,1057,16026.0,14312.0,23200.0,251.57064819335938,0.38310328125953674,0.3540093004703522,25.372314453125,11.96875,-19.796875
